Month,Count,Visa,Citizenship
2005-02-01,4.0,Residence,Canada
2005-03-01,4.0,Residence,Canada
2005-04-01,3.0,Residence,Canada
2005-05-01,6.0,Residence,Canada
2005-06-01,9.0,Residence,Canada
2005-07-01,8.0,Residence,Canada
2005-08-01,10.0,Residence,Canada
2005-09-01,11.0,Residence,Canada
2005-10-01,3.0,Residence,Canada
2005-11-01,10.0,Residence,Canada
2005-12-01,6.0,Residence,Canada
2006-01-01,19.0,Residence,Canada
2006-02-01,4.0,Residence,Canada
2006-03-01,6.0,Residence,Canada
2006-04-01,2.0,Residence,Canada
2006-05-01,5.0,Residence,Canada
2006-06-01,4.0,Residence,Canada
2006-07-01,7.0,Residence,Canada
2006-08-01,1.0,Residence,Canada
2006-09-01,16.0,Residence,Canada
2006-10-01,6.0,Residence,Canada
2006-11-01,1.0,Residence,Canada
2006-12-01,5.0,Residence,Canada
2007-01-01,4.0,Residence,Canada
2007-02-01,2.0,Residence,Canada
2007-03-01,5.0,Residence,Canada
2007-04-01,2.0,Residence,Canada
2007-05-01,11.0,Residence,Canada
2007-06-01,2.0,Residence,Canada
2007-07-01,7.0,Residence,Canada
2007-08-01,4.0,Residence,Canada
2007-09-01,10.0,Residence,Canada
2007-10-01,7.0,Residence,Canada
2007-11-01,8.0,Residence,Canada
2007-12-01,7.0,Residence,Canada
2008-01-01,20.0,Residence,Canada
2008-02-01,10.0,Residence,Canada
2008-03-01,4.0,Residence,Canada
2008-04-01,7.0,Residence,Canada
2008-05-01,1.0,Residence,Canada
2008-06-01,5.0,Residence,Canada
2008-07-01,7.0,Residence,Canada
2008-08-01,13.0,Residence,Canada
2008-09-01,14.0,Residence,Canada
2008-10-01,11.0,Residence,Canada
2008-11-01,5.0,Residence,Canada
2008-12-01,9.0,Residence,Canada
2009-01-01,8.0,Residence,Canada
2009-02-01,3.0,Residence,Canada
2009-03-01,4.0,Residence,Canada
2009-04-01,3.0,Residence,Canada
2009-05-01,6.0,Residence,Canada
2009-06-01,12.0,Residence,Canada
2009-07-01,11.0,Residence,Canada
2009-08-01,10.0,Residence,Canada
2009-09-01,17.0,Residence,Canada
2009-10-01,13.0,Residence,Canada
2009-11-01,12.0,Residence,Canada
2009-12-01,7.0,Residence,Canada
2010-01-01,16.0,Residence,Canada
2010-02-01,14.0,Residence,Canada
2010-03-01,0.0,Residence,Canada
2010-04-01,1.0,Residence,Canada
2010-05-01,3.0,Residence,Canada
2010-06-01,4.0,Residence,Canada
2010-07-01,16.0,Residence,Canada
2010-08-01,10.0,Residence,Canada
2010-09-01,18.0,Residence,Canada
2010-10-01,9.0,Residence,Canada
2010-11-01,9.0,Residence,Canada
2010-12-01,6.0,Residence,Canada
2011-01-01,17.0,Residence,Canada
2011-02-01,5.0,Residence,Canada
2011-03-01,15.0,Residence,Canada
2011-04-01,11.0,Residence,Canada
2011-05-01,2.0,Residence,Canada
2011-06-01,5.0,Residence,Canada
2011-07-01,14.0,Residence,Canada
2011-08-01,10.0,Residence,Canada
2011-09-01,14.0,Residence,Canada
2011-10-01,13.0,Residence,Canada
2011-11-01,3.0,Residence,Canada
2011-12-01,12.0,Residence,Canada
2012-01-01,6.0,Residence,Canada
2012-02-01,3.0,Residence,Canada
2012-03-01,3.0,Residence,Canada
2012-04-01,3.0,Residence,Canada
2012-05-01,1.0,Residence,Canada
2012-06-01,6.0,Residence,Canada
2012-07-01,11.0,Residence,Canada
2012-08-01,11.0,Residence,Canada
2012-09-01,16.0,Residence,Canada
2012-10-01,10.0,Residence,Canada
2012-11-01,5.0,Residence,Canada
2012-12-01,8.0,Residence,Canada
2013-01-01,8.0,Residence,Canada
2013-02-01,8.0,Residence,Canada
2013-03-01,0.0,Residence,Canada
2013-04-01,2.0,Residence,Canada
2013-05-01,4.0,Residence,Canada
2013-06-01,3.0,Residence,Canada
2013-07-01,11.0,Residence,Canada
2013-08-01,12.0,Residence,Canada
2013-09-01,8.0,Residence,Canada
2013-10-01,3.0,Residence,Canada
2013-11-01,5.0,Residence,Canada
2013-12-01,6.0,Residence,Canada
2014-01-01,12.0,Residence,Canada
2014-02-01,6.0,Residence,Canada
2014-03-01,4.0,Residence,Canada
2014-04-01,3.0,Residence,Canada
2014-05-01,8.0,Residence,Canada
2014-06-01,16.0,Residence,Canada
2014-07-01,11.0,Residence,Canada
2014-08-01,6.0,Residence,Canada
2014-09-01,9.0,Residence,Canada
2014-10-01,11.0,Residence,Canada
2014-11-01,14.0,Residence,Canada
2014-12-01,8.0,Residence,Canada
2015-01-01,10.0,Residence,Canada
2015-02-01,4.0,Residence,Canada
2015-03-01,2.0,Residence,Canada
2015-04-01,11.0,Residence,Canada
2015-05-01,7.0,Residence,Canada
2015-06-01,3.0,Residence,Canada
2015-07-01,5.0,Residence,Canada
2015-08-01,5.0,Residence,Canada
2015-09-01,8.0,Residence,Canada
2015-10-01,7.0,Residence,Canada
2015-11-01,17.0,Residence,Canada
2015-12-01,9.0,Residence,Canada
2016-01-01,21.0,Residence,Canada
2016-02-01,10.0,Residence,Canada
2016-03-01,1.0,Residence,Canada
2016-04-01,5.0,Residence,Canada
2016-05-01,4.0,Residence,Canada
2016-06-01,1.0,Residence,Canada
2016-07-01,9.0,Residence,Canada
2016-08-01,11.0,Residence,Canada
2016-09-01,18.0,Residence,Canada
2016-10-01,15.0,Residence,Canada
2016-11-01,12.0,Residence,Canada
2016-12-01,9.0,Residence,Canada
2017-01-01,2.0,Residence,Canada
2017-02-01,2.0,Residence,Canada
2017-03-01,7.0,Residence,Canada
2017-04-01,8.0,Residence,Canada
2017-05-01,3.0,Residence,Canada
2017-06-01,1.0,Residence,Canada
2017-07-01,4.0,Residence,Canada
2017-08-01,5.0,Residence,Canada
2017-09-01,11.0,Residence,Canada
2017-10-01,17.0,Residence,Canada
2017-11-01,7.0,Residence,Canada
2017-12-01,6.0,Residence,Canada
2018-01-01,5.0,Residence,Canada
2018-02-01,6.0,Residence,Canada
2018-03-01,2.0,Residence,Canada
2018-04-01,4.0,Residence,Canada
2018-05-01,2.0,Residence,Canada
2018-06-01,6.0,Residence,Canada
2018-07-01,3.0,Residence,Canada
2018-08-01,17.0,Residence,Canada
2018-09-01,17.0,Residence,Canada
2018-10-01,7.0,Residence,Canada
2018-11-01,17.0,Residence,Canada
2018-12-01,7.0,Residence,Canada
2019-01-01,15.0,Residence,Canada
2019-02-01,4.0,Residence,Canada
2019-03-01,3.0,Residence,Canada
2019-04-01,8.0,Residence,Canada
2019-05-01,2.0,Residence,Canada
2019-06-01,9.0,Residence,Canada
2019-07-01,11.0,Residence,Canada
2019-08-01,17.0,Residence,Canada
2019-09-01,6.0,Residence,Canada
2019-10-01,20.0,Residence,Canada
2019-11-01,10.0,Residence,Canada
2019-12-01,9.0,Residence,Canada
2020-01-01,19.0,Residence,Canada
2020-02-01,9.0,Residence,Canada
2020-03-01,11.0,Residence,Canada
2020-04-01,0.0,Residence,Canada
2020-05-01,0.0,Residence,Canada
2020-06-01,8.0,Residence,Canada
2020-07-01,5.0,Residence,Canada
2020-08-01,5.0,Residence,Canada
2020-09-01,15.0,Residence,Canada
2020-10-01,10.0,Residence,Canada
2020-11-01,8.0,Residence,Canada
2020-12-01,7.0,Residence,Canada
2021-01-01,7.0,Residence,Canada
2021-02-01,4.0,Residence,Canada
2021-03-01,9.0,Residence,Canada
2021-04-01,3.0,Residence,Canada
2021-05-01,10.0,Residence,Canada
2021-06-01,5.0,Residence,Canada
2021-07-01,12.0,Residence,Canada
2021-08-01,11.0,Residence,Canada
2021-09-01,8.0,Residence,Canada
2021-10-01,18.0,Residence,Canada
2021-11-01,8.0,Residence,Canada
2021-12-01,3.0,Residence,Canada
2022-01-01,16.0,Residence,Canada
2022-02-01,5.0,Residence,Canada
2022-03-01,7.0,Residence,Canada
2022-04-01,7.0,Residence,Canada
2022-05-01,7.0,Residence,Canada
2022-06-01,6.0,Residence,Canada
2022-07-01,6.0,Residence,Canada
2022-08-01,5.0,Residence,Canada
2022-09-01,13.0,Residence,Canada
2022-10-01,12.0,Residence,Canada
2022-11-01,11.0,Residence,Canada
2022-12-01,16.0,Residence,Canada
2023-01-01,9.0,Residence,Canada
2023-02-01,8.0,Residence,Canada
2023-03-01,3.0,Residence,Canada
2023-04-01,2.0,Residence,Canada
2023-05-01,9.0,Residence,Canada
2023-06-01,7.0,Residence,Canada
2023-07-01,6.0,Residence,Canada
2023-08-01,13.0,Residence,Canada
2023-09-01,15.0,Residence,Canada
2023-10-01,15.0,Residence,Canada
2023-11-01,6.0,Residence,Canada
2023-12-01,12.0,Residence,Canada
2024-01-01,17.0,Residence,Canada
2024-02-01,18.0,Residence,Canada
2024-03-01,20.0,Residence,Canada
2024-04-01,8.0,Residence,Canada
2024-05-01,8.0,Residence,Canada
2024-06-01,9.0,Residence,Canada
2024-07-01,11.0,Residence,Canada
2024-08-01,16.0,Residence,Canada
2024-09-01,17.0,Residence,Canada
2024-10-01,7.0,Residence,Canada
2024-11-01,8.0,Residence,Canada
2024-12-01,7.0,Residence,Canada
2025-01-01,10.0,Residence,Canada
2025-02-01,11.0,Residence,Canada
2025-03-01,16.0,Residence,Canada
2025-04-01,8.0,Residence,Canada
2025-05-01,15.0,Residence,Canada
2025-06-01,12.0,Residence,Canada
2025-07-01,20.0,Residence,Canada
2025-08-01,21.0,Residence,Canada
2025-09-01,9.0,Residence,Canada
2025-10-01,17.0,Residence,Canada
2025-11-01,19.0,Residence,Canada
2025-12-01,14.0,Residence,Canada
2026-01-01,23.0,Residence,Canada
2026-02-01,5.0,Residence,Canada
2026-03-01,9.0,Residence,Canada
2001-01-01,0.0,Residence,"China, People's Republic of"
2001-02-01,0.0,Residence,"China, People's Republic of"
2001-03-01,0.0,Residence,"China, People's Republic of"
2001-04-01,0.0,Residence,"China, People's Republic of"
2001-05-01,0.0,Residence,"China, People's Republic of"
2001-06-01,0.0,Residence,"China, People's Republic of"
2001-07-01,0.0,Residence,"China, People's Republic of"
2001-08-01,0.0,Residence,"China, People's Republic of"
2001-09-01,0.0,Residence,"China, People's Republic of"
2001-10-01,0.0,Residence,"China, People's Republic of"
2001-11-01,0.0,Residence,"China, People's Republic of"
2001-12-01,0.0,Residence,"China, People's Republic of"
2002-01-01,0.0,Residence,"China, People's Republic of"
2002-02-01,0.0,Residence,"China, People's Republic of"
2002-03-01,0.0,Residence,"China, People's Republic of"
2002-04-01,0.0,Residence,"China, People's Republic of"
2002-05-01,0.0,Residence,"China, People's Republic of"
2002-06-01,0.0,Residence,"China, People's Republic of"
2002-07-01,0.0,Residence,"China, People's Republic of"
2002-08-01,0.0,Residence,"China, People's Republic of"
2002-09-01,0.0,Residence,"China, People's Republic of"
2002-10-01,0.0,Residence,"China, People's Republic of"
2002-11-01,0.0,Residence,"China, People's Republic of"
2002-12-01,0.0,Residence,"China, People's Republic of"
2003-01-01,0.0,Residence,"China, People's Republic of"
2003-02-01,0.0,Residence,"China, People's Republic of"
2003-03-01,0.0,Residence,"China, People's Republic of"
2003-04-01,0.0,Residence,"China, People's Republic of"
2003-05-01,0.0,Residence,"China, People's Republic of"
2003-06-01,0.0,Residence,"China, People's Republic of"
2003-07-01,240.0,Residence,"China, People's Republic of"
2003-08-01,182.0,Residence,"China, People's Republic of"
2003-09-01,235.0,Residence,"China, People's Republic of"
2003-10-01,215.0,Residence,"China, People's Republic of"
2003-11-01,185.0,Residence,"China, People's Republic of"
2003-12-01,152.0,Residence,"China, People's Republic of"
2004-01-01,185.0,Residence,"China, People's Republic of"
2004-02-01,232.0,Residence,"China, People's Republic of"
2004-03-01,132.0,Residence,"China, People's Republic of"
2004-04-01,134.0,Residence,"China, People's Republic of"
2004-05-01,85.0,Residence,"China, People's Republic of"
2004-06-01,124.0,Residence,"China, People's Republic of"
2004-07-01,173.0,Residence,"China, People's Republic of"
2004-08-01,103.0,Residence,"China, People's Republic of"
2004-09-01,123.0,Residence,"China, People's Republic of"
2004-10-01,105.0,Residence,"China, People's Republic of"
2004-11-01,92.0,Residence,"China, People's Republic of"
2004-12-01,115.0,Residence,"China, People's Republic of"
2005-01-01,96.0,Residence,"China, People's Republic of"
2005-02-01,97.0,Residence,"China, People's Republic of"
2005-03-01,101.0,Residence,"China, People's Republic of"
2005-04-01,76.0,Residence,"China, People's Republic of"
2005-05-01,82.0,Residence,"China, People's Republic of"
2005-06-01,94.0,Residence,"China, People's Republic of"
2005-07-01,126.0,Residence,"China, People's Republic of"
2005-08-01,119.0,Residence,"China, People's Republic of"
2005-09-01,105.0,Residence,"China, People's Republic of"
2005-10-01,88.0,Residence,"China, People's Republic of"
2005-11-01,94.0,Residence,"China, People's Republic of"
2005-12-01,75.0,Residence,"China, People's Republic of"
2006-01-01,96.0,Residence,"China, People's Republic of"
2006-02-01,162.0,Residence,"China, People's Republic of"
2006-03-01,150.0,Residence,"China, People's Republic of"
2006-04-01,116.0,Residence,"China, People's Republic of"
2006-05-01,94.0,Residence,"China, People's Republic of"
2006-06-01,131.0,Residence,"China, People's Republic of"
2006-07-01,130.0,Residence,"China, People's Republic of"
2006-08-01,98.0,Residence,"China, People's Republic of"
2006-09-01,124.0,Residence,"China, People's Republic of"
2006-10-01,79.0,Residence,"China, People's Republic of"
2006-11-01,119.0,Residence,"China, People's Republic of"
2006-12-01,84.0,Residence,"China, People's Republic of"
2007-01-01,91.0,Residence,"China, People's Republic of"
2007-02-01,63.0,Residence,"China, People's Republic of"
2007-03-01,91.0,Residence,"China, People's Republic of"
2007-04-01,80.0,Residence,"China, People's Republic of"
2007-05-01,56.0,Residence,"China, People's Republic of"
2007-06-01,99.0,Residence,"China, People's Republic of"
2007-07-01,74.0,Residence,"China, People's Republic of"
2007-08-01,83.0,Residence,"China, People's Republic of"
2007-09-01,102.0,Residence,"China, People's Republic of"
2007-10-01,118.0,Residence,"China, People's Republic of"
2007-11-01,87.0,Residence,"China, People's Republic of"
2007-12-01,91.0,Residence,"China, People's Republic of"
2008-01-01,71.0,Residence,"China, People's Republic of"
2008-02-01,82.0,Residence,"China, People's Republic of"
2008-03-01,108.0,Residence,"China, People's Republic of"
2008-04-01,81.0,Residence,"China, People's Republic of"
2008-05-01,84.0,Residence,"China, People's Republic of"
2008-06-01,101.0,Residence,"China, People's Republic of"
2008-07-01,100.0,Residence,"China, People's Republic of"
2008-08-01,124.0,Residence,"China, People's Republic of"
2008-09-01,102.0,Residence,"China, People's Republic of"
2008-10-01,102.0,Residence,"China, People's Republic of"
2008-11-01,99.0,Residence,"China, People's Republic of"
2008-12-01,73.0,Residence,"China, People's Republic of"
2009-01-01,97.0,Residence,"China, People's Republic of"
2009-02-01,101.0,Residence,"China, People's Republic of"
2009-03-01,98.0,Residence,"China, People's Republic of"
2009-04-01,76.0,Residence,"China, People's Republic of"
2009-05-01,64.0,Residence,"China, People's Republic of"
2009-06-01,113.0,Residence,"China, People's Republic of"
2009-07-01,100.0,Residence,"China, People's Republic of"
2009-08-01,97.0,Residence,"China, People's Republic of"
2009-09-01,103.0,Residence,"China, People's Republic of"
2009-10-01,94.0,Residence,"China, People's Republic of"
2009-11-01,100.0,Residence,"China, People's Republic of"
2009-12-01,92.0,Residence,"China, People's Republic of"
2010-01-01,92.0,Residence,"China, People's Republic of"
2010-02-01,56.0,Residence,"China, People's Republic of"
2010-03-01,151.0,Residence,"China, People's Republic of"
2010-04-01,70.0,Residence,"China, People's Republic of"
2010-05-01,114.0,Residence,"China, People's Republic of"
2010-06-01,120.0,Residence,"China, People's Republic of"
2010-07-01,101.0,Residence,"China, People's Republic of"
2010-08-01,126.0,Residence,"China, People's Republic of"
2010-09-01,93.0,Residence,"China, People's Republic of"
2010-10-01,113.0,Residence,"China, People's Republic of"
2010-11-01,123.0,Residence,"China, People's Republic of"
2010-12-01,76.0,Residence,"China, People's Republic of"
2011-01-01,112.0,Residence,"China, People's Republic of"
2011-02-01,94.0,Residence,"China, People's Republic of"
2011-03-01,169.0,Residence,"China, People's Republic of"
2011-04-01,99.0,Residence,"China, People's Republic of"
2011-05-01,122.0,Residence,"China, People's Republic of"
2011-06-01,140.0,Residence,"China, People's Republic of"
2011-07-01,122.0,Residence,"China, People's Republic of"
2011-08-01,161.0,Residence,"China, People's Republic of"
2011-09-01,128.0,Residence,"China, People's Republic of"
2011-10-01,107.0,Residence,"China, People's Republic of"
2011-11-01,154.0,Residence,"China, People's Republic of"
2011-12-01,134.0,Residence,"China, People's Republic of"
2012-01-01,127.0,Residence,"China, People's Republic of"
2012-02-01,109.0,Residence,"China, People's Republic of"
2012-03-01,165.0,Residence,"China, People's Republic of"
2012-04-01,127.0,Residence,"China, People's Republic of"
2012-05-01,154.0,Residence,"China, People's Republic of"
2012-06-01,187.0,Residence,"China, People's Republic of"
2012-07-01,103.0,Residence,"China, People's Republic of"
2012-08-01,142.0,Residence,"China, People's Republic of"
2012-09-01,132.0,Residence,"China, People's Republic of"
2012-10-01,117.0,Residence,"China, People's Republic of"
2012-11-01,157.0,Residence,"China, People's Republic of"
2012-12-01,114.0,Residence,"China, People's Republic of"
2013-01-01,121.0,Residence,"China, People's Republic of"
2013-02-01,90.0,Residence,"China, People's Republic of"
2013-03-01,160.0,Residence,"China, People's Republic of"
2013-04-01,103.0,Residence,"China, People's Republic of"
2013-05-01,90.0,Residence,"China, People's Republic of"
2013-06-01,133.0,Residence,"China, People's Republic of"
2013-07-01,114.0,Residence,"China, People's Republic of"
2013-08-01,139.0,Residence,"China, People's Republic of"
2013-09-01,136.0,Residence,"China, People's Republic of"
2013-10-01,136.0,Residence,"China, People's Republic of"
2013-11-01,153.0,Residence,"China, People's Republic of"
2013-12-01,153.0,Residence,"China, People's Republic of"
2014-01-01,111.0,Residence,"China, People's Republic of"
2014-02-01,151.0,Residence,"China, People's Republic of"
2014-03-01,174.0,Residence,"China, People's Republic of"
2014-04-01,138.0,Residence,"China, People's Republic of"
2014-05-01,157.0,Residence,"China, People's Republic of"
2014-06-01,185.0,Residence,"China, People's Republic of"
2014-07-01,129.0,Residence,"China, People's Republic of"
2014-08-01,207.0,Residence,"China, People's Republic of"
2014-09-01,178.0,Residence,"China, People's Republic of"
2014-10-01,170.0,Residence,"China, People's Republic of"
2014-11-01,153.0,Residence,"China, People's Republic of"
2014-12-01,166.0,Residence,"China, People's Republic of"
2015-01-01,153.0,Residence,"China, People's Republic of"
2015-02-01,79.0,Residence,"China, People's Republic of"
2015-03-01,225.0,Residence,"China, People's Republic of"
2015-04-01,179.0,Residence,"China, People's Republic of"
2015-05-01,183.0,Residence,"China, People's Republic of"
2015-06-01,190.0,Residence,"China, People's Republic of"
2015-07-01,106.0,Residence,"China, People's Republic of"
2015-08-01,205.0,Residence,"China, People's Republic of"
2015-09-01,174.0,Residence,"China, People's Republic of"
2015-10-01,215.0,Residence,"China, People's Republic of"
2015-11-01,207.0,Residence,"China, People's Republic of"
2015-12-01,213.0,Residence,"China, People's Republic of"
2016-01-01,186.0,Residence,"China, People's Republic of"
2016-02-01,174.0,Residence,"China, People's Republic of"
